user_id,rec_date,market_regime_at_rec,treatment,propensity,outcome_30d_return_pct,true_ite,age,risk_tolerance,portfolio_value,tenure_months,current_equity_allocation_pct,regime,volatility_index,interest_rate,inflation_rate,holding_alternatives_pct,holding_bonds_pct,holding_cash_pct,holding_equity_pct,equity_overweight_vs_risk,is_bull,is_bear,is_volatile,log_portfolio_value
1484,2025-12-22,bear,0,0.0611,-1.743,-2.473,30,2.3,278178.48,85,29.3,bear,1.0,1.466436953527587,2.819788846261905,14.56,42.79,13.35,29.3,6.300000000000001,0,1,0,12.536018201058193
1485,2024-02-04,volatile,0,0.3987,0.756,0.033,60,8.4,28753.54,53,53.2,volatile,2.7520951725615834,1.830856715287589,2.4917780214551977,7.16,29.2,10.44,53.2,-30.799999999999997,0,0,1,10.266516169080349
1486,2025-05-08,bull,0,0.4831,-1.753,2.379,24,5.7,71194.7,2,52.2,bull,1.4762969548782727,1.5700476704529818,2.697008038780531,13.11,27.41,7.28,52.2,-4.799999999999997,1,0,0,11.17317365642716
1487,2025-08-15,bull,1,0.5151,4.721,2.111,61,5.7,39507.02,89,60.1,bull,1.3831441532662434,1.4875108684916047,2.7084950810662,11.37,20.86,7.67,60.1,3.1000000000000014,1,0,0,10.584233656617602
1488,2024-02-04,volatile,0,0.2185,2.884,-0.842,56,3.3,19300.47,79,32.1,volatile,2.7520951725615834,1.830856715287589,2.4917780214551977,17.62,39.47,10.81,32.1,-0.8999999999999986,0,0,1,9.86788472692807
1489,2025-10-20,bull,0,0.6456,0.516,2.107,62,5.7,47610.76,86,35.7,bull,1.0,1.460602456168697,2.745596913530594,22.12,34.05,8.14,35.7,-21.299999999999997,1,0,0,10.770814065094132
1490,2025-05-16,volatile,0,0.0823,-0.819,-1.724,56,3.2,71075.61,20,29.1,volatile,2.510687626988114,1.550375533980931,2.732565090146599,26.99,31.91,12.0,29.1,-2.8999999999999986,0,0,1,11.171499518965664
1491,2024-10-23,volatile,0,0.4312,-0.301,-0.109,41,7.9,45113.13,105,75.5,volatile,2.4403038878102605,1.8031746922087253,2.7889133516952618,4.14,15.1,5.27,75.5,-3.5,0,0,1,10.716928613940814
1492,2025-03-25,volatile,1,0.4007,0.447,0.329,41,10.0,15045.27,22,82.1,volatile,2.6086854015159147,1.6555541738565205,2.7370679499063533,2.7,11.61,3.59,82.1,-17.900000000000006,0,0,1,9.618818935064631
1493,2025-09-14,bear,0,0.2151,0.477,-1.618,53,6.5,22843.9,68,44.2,bear,1.31311880531892,1.506464739115157,2.7365844627401943,16.83,27.72,11.25,44.2,-20.799999999999997,0,1,0,10.0364394022581
1494,2025-08-11,bull,1,0.4708,4.365,1.785,47,4.2,23019.4,67,58.3,bull,1.0,1.4620150052550709,2.702170402435452,7.85,25.67,8.18,58.3,16.299999999999997,1,0,0,10.044092617644274
1495,2025-12-04,bull,1,0.3322,2.441,0.643,40,1.0,15639.52,27,7.0,bull,1.0,1.420383074000923,2.7693893994208816,24.26,50.81,17.93,7.0,-3.0,1,0,0,9.657556323091253
1496,2024-03-03,bull,0,0.5058,1.877,1.467,47,2.1,49689.04,45,22.8,bull,1.0,1.8954209183556272,2.4657580753483748,31.27,35.14,10.79,22.8,1.8000000000000007,1,0,0,10.813539664627084
1497,2025-12-14,bear,0,0.2034,0.992,-1.065,50,8.6,55166.55,7,61.9,bear,1.9085886738101028,1.4603001643026363,2.7985906509805902,13.58,18.35,6.17,61.9,-24.1,0,1,0,10.918112070325284
1498,2024-03-03,bull,1,0.4886,0.064,1.309,34,3.4,96714.4,57,25.5,bull,1.0,1.8954209183556272,2.4657580753483748,18.12,46.83,9.55,25.5,-8.5,1,0,0,11.4795175845223
1499,2025-08-17,bull,0,0.6362,-0.6,2.076,55,4.8,15403.93,81,40.0,bull,1.0,1.4882457038070696,2.713767688388625,19.16,27.85,12.99,40.0,-8.0,1,0,0,9.64237795065026
1500,2024-11-30,bear,0,0.1268,0.745,-1.632,38,6.8,20384.32,37,62.7,bear,1.0840921554586098,1.664698731294708,2.808964618229594,7.34,23.26,6.7,62.7,-5.299999999999997,0,1,0,9.922521256835795
1501,2024-03-28,bull,1,0.6578,2.231,3.293,36,8.5,171883.03,64,79.8,bull,1.0,1.957611029211916,2.480268528389181,6.26,10.61,3.32,79.8,-5.200000000000003,1,0,0,12.054569466311628
1502,2025-09-19,bear,0,0.1015,1.026,-2.219,44,5.1,30807.21,114,42.6,bear,1.0,1.510855720896175,2.755998759266373,11.11,33.4,12.9,42.6,-8.399999999999999,0,1,0,10.335504032475756
1503,2025-05-24,volatile,1,0.2145,1.354,-0.386,27,4.7,37426.38,28,34.8,volatile,2.7950377747361155,1.53535125495416,2.7230690966999886,18.05,31.81,15.34,34.8,-12.200000000000003,0,0,1,10.530131082355505
1504,2025-08-31,bull,1,0.4112,4.587,3.174,53,5.6,30482.14,35,53.0,bull,1.0,1.5212922013933377,2.726265421600336,9.77,27.33,9.9,53.0,-3.0,1,0,0,10.324896217309732
1505,2024-12-23,bull,1,0.5076,3.295,2.016,60,4.2,112761.56,15,43.5,bull,1.3452359955692827,1.6466243380725252,2.8069399959036243,16.66,26.41,13.43,43.5,1.5,1,0,0,11.633030779825503
1506,2024-09-29,bull,0,0.3373,-2.269,1.773,72,4.4,117220.1,65,42.7,bull,1.4750850256310062,1.836955618447536,2.6739973360202294,16.62,31.84,8.84,42.7,-1.2999999999999972,1,0,0,11.671808643126797
1507,2025-07-26,bear,0,0.22,2.63,-1.83,37,6.3,110548.33,25,56.3,bear,1.0,1.4577220803120414,2.714660210420216,14.26,23.15,6.29,56.3,-6.700000000000003,0,1,0,11.613208079884743
1508,2024-08-06,volatile,0,0.2772,-1.749,-0.322,50,5.9,37293.25,102,50.4,volatile,1.7546267315421908,1.8316744439013015,2.572073148782473,20.45,23.94,5.22,50.4,-8.600000000000001,0,0,1,10.526567624108285
1509,2026-01-04,bear,1,0.4941,-0.161,-0.726,48,9.8,15177.42,35,79.4,bear,2.1272590204795185,1.505080197993693,2.7843560236839715,6.65,10.36,3.59,79.4,-18.599999999999994,0,1,0,9.627564076030394
1510,2025-09-14,bear,0,0.1899,1.56,-1.547,60,6.4,249001.22,80,53.3,bear,1.31311880531892,1.506464739115157,2.7365844627401943,9.65,27.24,9.81,53.3,-10.700000000000003,0,1,0,12.425213075033236
1511,2026-06-15,bull,1,0.6573,5.096,3.854,55,7.8,85503.19,23,73.2,bull,1.0,1.7200455945390134,3.0154177824918387,8.4,15.25,3.15,73.2,-4.799999999999997,1,0,0,11.356308964170374
1512,2024-02-25,bull,0,0.2952,-1.435,1.356,64,3.4,23002.11,39,51.6,bull,1.3477612057479047,1.8512089646583785,2.4561558878190906,12.76,25.96,9.69,51.6,17.6,1,0,0,10.043341229833946
1513,2025-06-22,bull,0,0.6467,-1.002,2.678,67,6.6,150816.46,21,57.6,bull,1.0,1.4586358028868291,2.763282519449202,10.71,25.38,6.3,57.6,-8.399999999999999,1,0,0,11.92381887979307
1514,2025-05-28,volatile,1,0.156,0.484,-0.458,28,4.1,21255.93,66,38.6,volatile,1.871867295854666,1.4904067802651344,2.7226720168779783,8.9,39.03,13.47,38.6,-2.3999999999999986,0,0,1,9.96439119424642
1515,2026-02-12,volatile,1,0.3528,0.961,-0.417,40,6.3,148851.35,4,56.1,volatile,2.901602934808875,1.5097905699676877,2.856007252908489,7.89,27.23,8.78,56.1,-6.899999999999999,0,0,1,11.910703435935881
1516,2025-02-02,bear,1,0.1288,-2.344,-1.343,56,6.9,159258.6,10,53.0,bear,1.033996033547143,1.6022848494127635,2.769105879770864,10.67,25.04,11.29,53.0,-16.0,0,1,0,11.97828457511601
1517,2026-04-22,volatile,1,0.3753,0.891,-0.281,50,5.6,14450.98,60,55.3,volatile,2.215272331088126,1.6760408270417286,2.945701236802819,6.5,28.17,10.02,55.3,-0.7000000000000028,0,0,1,9.578517511310105
1518,2024-08-26,volatile,1,0.6106,-0.253,1.221,47,10.0,64975.03,65,83.5,volatile,2.5739672385913552,1.804577950118826,2.5670576849248463,2.22,10.37,3.92,83.5,-16.5,0,0,1,11.08175832122563
1519,2026-02-09,volatile,0,0.3728,1.659,0.944,31,8.4,79395.0,40,65.4,volatile,2.216202266919907,1.4939302000214574,2.857002812137075,9.37,20.73,4.5,65.4,-18.599999999999994,0,0,1,11.282190672960198
1520,2025-04-27,bull,1,0.8226,2.704,3.32,52,7.9,496286.77,52,72.5,bull,1.0,1.5851447319672995,2.694327143646339,6.87,15.34,5.29,72.5,-6.5,1,0,0,13.114909203956469
1521,2026-04-28,volatile,0,0.235,0.774,-0.574,61,7.0,17286.81,50,59.2,volatile,2.1611988533334103,1.6541382852686004,2.9492194515322314,9.02,24.67,7.11,59.2,-10.799999999999997,0,0,1,9.757699061944356
1522,2024-08-07,volatile,0,0.4639,0.621,0.34,24,9.0,152138.0,91,65.2,volatile,2.268204924920878,1.828756706709771,2.579795885680415,6.89,19.23,8.68,65.2,-24.799999999999997,0,0,1,11.932543282678111
1523,2024-09-14,bull,1,0.2431,4.472,2.286,53,2.6,36950.93,54,31.0,bull,1.0,1.8714040769730944,2.6274914286518376,23.46,37.29,8.25,31.0,5.0,1,0,0,10.517346095207106
1524,2025-06-04,bull,1,0.8443,3.974,2.886,70,8.2,10494.81,101,69.3,bull,1.0348636698675242,1.5092273729683374,2.7324035520053718,7.79,18.17,4.74,69.3,-12.700000000000003,1,0,0,9.258636128231876
1525,2025-05-24,volatile,0,0.0704,-0.427,-0.951,52,3.5,32209.37,26,42.2,volatile,2.7950377747361155,1.53535125495416,2.7230690966999886,17.69,28.88,11.23,42.2,7.200000000000003,0,0,1,10.380012682990838
1526,2024-06-09,bear,0,0.0504,1.069,-3.084,72,4.4,36405.12,24,47.5,bear,1.4930264218260945,1.8610511037557635,2.5165205121741248,11.14,33.65,7.71,47.5,3.5,0,1,0,10.502464703073894
1527,2025-08-18,bull,1,0.5691,6.282,2.425,40,6.6,12595.69,49,55.3,bull,1.1434768338854082,1.484446685565984,2.714929022631801,13.67,23.44,7.59,55.3,-10.700000000000003,1,0,0,9.441109970930444
1528,2025-01-17,volatile,1,0.4955,2.328,0.516,22,8.0,49621.21,10,62.2,volatile,2.375047304456644,1.5860285525896414,2.799896967640927,9.56,22.21,6.03,62.2,-17.799999999999997,0,0,1,10.81217364227697
1529,2024-06-11,bear,0,0.0956,0.386,-2.679,58,3.2,94637.52,80,32.4,bear,1.0,1.865320999582921,2.516876507329594,17.57,36.17,13.87,32.4,0.3999999999999986,0,1,0,11.457809293744257
1530,2025-04-18,bear,0,0.0958,-0.71,-2.413,33,4.5,46083.06,47,44.4,bear,1.0,1.599548217950072,2.7165059405610568,11.43,35.97,8.2,44.4,-0.6000000000000014,0,1,0,10.738200699414975
1531,2025-09-27,bull,1,0.6547,1.991,2.316,22,5.7,21123.81,44,53.8,bull,1.0,1.478836934485675,2.7346012286639216,9.88,26.2,10.13,53.8,-3.200000000000003,1,0,0,9.958156119277756
1532,2024-02-29,bull,1,0.5082,3.371,1.781,31,5.1,31304.84,64,48.1,bull,1.0,1.877485535121974,2.4682384778461834,14.78,25.56,11.56,48.1,-2.8999999999999986,1,0,0,10.351527997161718
1533,2026-04-08,bear,0,0.2087,-0.658,-1.282,71,7.2,36150.88,10,59.7,bear,1.3865220817823964,1.6943631263742254,2.861706110840554,14.6,21.0,4.7,59.7,-12.299999999999997,0,1,0,10.495456570305839
1534,2025-07-14,bear,0,0.464,0.816,-0.735,63,10.0,45130.86,45,88.0,bear,1.2730812194372336,1.4515741208275914,2.7345807555428774,5.28,5.46,1.26,88.0,-12.0,0,1,0,10.717321548699752
1535,2024-09-14,bull,1,0.5973,5.07,2.283,36,6.3,110175.6,116,48.7,bull,1.0,1.8714040769730944,2.6274914286518376,9.71,31.27,10.32,48.7,-14.299999999999997,1,0,0,11.609830735576912
1536,2025-11-12,bull,0,0.3297,0.74,2.059,53,4.0,47664.39,75,57.8,bull,1.018139726616432,1.5008793511468888,2.7950687994901986,7.53,25.69,8.99,57.8,17.799999999999997,1,0,0,10.77193985719552
1537,2026-01-31,volatile,0,0.1317,-1.162,-1.106,39,2.9,8931.18,69,36.4,volatile,1.3500490071374387,1.5285015905790704,2.8376016585770465,14.87,33.47,15.26,36.4,7.399999999999999,0,0,1,9.097303803998757
1538,2026-05-09,volatile,0,0.2507,3.804,-0.77,31,4.8,20695.65,61,34.6,volatile,2.783091983425142,1.735468037966419,2.974628611518221,14.53,40.91,9.96,34.6,-13.399999999999999,0,0,1,9.937678812242385
1539,2025-12-16,bear,0,0.0767,3.133,-2.535,74,3.6,42874.01,56,36.7,bear,1.5748859088575298,1.4580363204258175,2.7973915768442965,10.92,38.27,14.11,36.7,0.7000000000000028,0,1,0,10.666021093822646
1540,2024-07-26,bear,0,0.1988,1.383,-1.719,65,6.4,111761.73,112,61.0,bear,1.368064707437754,1.8738743117712664,2.594330230356864,13.04,21.36,4.6,61.0,-3.0,0,1,0,11.624124473410177
1541,2024-06-22,bear,0,0.1436,2.545,-1.942,41,6.4,132965.69,111,52.0,bear,1.3752048460590305,1.861113336704409,2.568245783917721,11.27,24.81,11.92,52.0,-12.0,0,1,0,11.797846403999115
1542,2024-07-31,bear,1,0.1124,-2.116,-2.254,40,4.6,214204.26,49,30.2,bear,1.71540008207301,1.8357498783383768,2.5972947639300554,13.3,41.4,15.09,30.2,-15.8,0,1,0,12.274685324753206
1543,2026-02-28,volatile,0,0.517,1.863,0.921,65,9.5,41382.54,111,68.2,volatile,2.404422653348473,1.5453876098798809,2.8787915247435207,7.54,20.11,4.15,68.2,-26.799999999999997,0,0,1,10.630614331726012
1544,2024-10-22,volatile,0,0.1634,-0.134,-0.64,46,4.0,77909.97,10,42.3,volatile,2.326463250245698,1.8088591130459029,2.7878299438132976,10.31,37.14,10.25,42.3,2.299999999999997,0,0,1,11.263309208265145
1545,2024-11-13,bear,0,0.2217,-1.457,-1.823,41,5.3,8480.62,39,33.1,bear,1.435497357712474,1.7717248530532306,2.852152894159,16.95,40.07,9.88,33.1,-19.9,0,1,0,9.045538839320855
1546,2026-03-13,volatile,1,0.3414,4.218,-0.313,42,6.8,55819.67,36,46.0,volatile,2.2067771188867917,1.6019428531878184,2.841903176652229,17.83,27.86,8.31,46.0,-22.0,0,0,1,10.92988159521329
1547,2024-07-27,bear,0,0.1617,-1.444,-1.269,45,7.3,12391.13,83,65.4,bear,2.411054475426738,1.8464181731214928,2.5910253507344905,12.84,17.98,3.78,65.4,-7.599999999999994,0,1,0,9.424736173047213
1548,2025-01-18,volatile,0,0.4188,1.154,0.42,49,8.1,34113.92,73,64.9,volatile,2.2404471297235125,1.5851256551285733,2.78290596828182,10.21,17.97,6.92,64.9,-16.099999999999994,0,0,1,10.437460791119802
1549,2024-10-15,bear,1,0.2187,-0.882,-1.943,24,6.4,751508.94,57,49.2,bear,1.2839371547523215,1.798015613879418,2.7662322055896365,13.38,32.02,5.4,49.2,-14.799999999999997,0,1,0,13.529838384311992
1550,2024-10-20,volatile,0,0.414,1.453,-0.009,47,7.6,49195.34,31,59.2,volatile,2.635225177785085,1.7951356967301957,2.7917501483674987,14.6,18.5,7.71,59.2,-16.799999999999997,0,0,1,10.803554182547455
1551,2025-07-01,volatile,1,0.2238,-0.308,-0.686,45,4.2,15308.86,61,27.6,volatile,2.280264467441838,1.4583428297607222,2.739046882090605,15.84,42.71,13.85,27.6,-14.399999999999999,0,0,1,9.63618702474285
1552,2025-11-04,bull,0,0.5202,0.552,3.453,36,7.3,54599.99,33,65.0,bull,1.9382693447715449,1.4889194101425522,2.78393218838828,7.74,22.56,4.7,65.0,-8.0,1,0,0,10.907788978582797
1553,2024-09-18,bull,0,0.4469,0.888,2.496,40,7.3,21653.55,60,54.6,bull,1.0,1.850036311841206,2.626282960750483,9.82,24.8,10.78,54.6,-18.4,1,0,0,9.982924692275024
1554,2024-03-05,bull,1,0.8331,5.349,3.892,44,8.5,13894.6,41,65.2,bull,1.2446731268861746,1.8900666708184517,2.4644054430029505,8.35,19.96,6.49,65.2,-19.799999999999997,1,0,0,9.539255554428667
1555,2025-08-08,bull,1,0.3632,2.282,1.859,41,2.2,297491.08,106,28.2,bull,1.0,1.4904840666410633,2.708694562676223,15.26,45.71,10.83,28.2,6.199999999999999,1,0,0,12.603139520325039
1556,2025-05-21,volatile,0,0.1447,0.38,-0.98,70,3.7,105536.49,89,33.8,volatile,2.732916548903358,1.5233492988671544,2.718450884328814,26.43,31.87,7.9,33.8,-3.200000000000003,0,0,1,11.566812048873926
1557,2025-08-25,bull,1,0.7304,1.596,2.908,50,7.1,51304.65,21,54.1,bull,1.0,1.5082284455189758,2.7081632866358434,7.21,28.2,10.49,54.1,-16.9,1,0,0,10.845536670325862
1558,2025-02-25,bear,0,0.0867,3.383,-3.233,48,1.0,24542.87,112,5.0,bear,1.240663454711598,1.6595146211931375,2.7240141013486774,31.79,47.19,16.01,5.0,-5.0,0,1,0,10.108176663341801
1559,2025-12-04,bull,0,0.7372,1.444,2.608,35,6.5,26614.47,79,58.4,bull,1.0,1.420383074000923,2.7693893994208816,12.99,23.59,5.03,58.4,-6.600000000000001,1,0,0,10.189210331826013
1560,2025-07-26,bear,0,0.2654,1.008,-1.423,70,7.6,169817.88,42,63.8,bear,1.0,1.4577220803120414,2.714660210420216,7.87,22.44,5.89,63.8,-12.200000000000003,0,1,0,12.042481847669048
1561,2025-11-18,bull,1,0.393,1.291,1.697,23,4.3,49344.3,64,36.0,bull,1.0,1.5051740939222509,2.782916393943014,10.45,39.85,13.7,36.0,-7.0,1,0,0,10.806577536671057
1562,2025-10-26,bull,1,0.4362,0.745,1.708,51,4.6,1664.36,24,33.9,bull,1.2303087611684815,1.4856639491655628,2.7425833765696983,18.74,33.64,13.71,33.9,-12.100000000000001,1,0,0,7.417195944135545
1563,2025-04-06,volatile,0,0.0558,1.767,-0.43,30,3.4,408782.5,6,33.9,volatile,1.7490886238894512,1.5994506103347117,2.7473516176038357,16.87,39.54,9.7,33.9,-0.10000000000000142,0,0,1,12.920938508736155
1564,2024-11-09,volatile,0,0.2059,0.29,-0.781,62,4.5,43610.9,51,45.3,volatile,2.03212400487484,1.784766619423785,2.8365203291221373,15.08,27.39,12.23,45.3,0.29999999999999716,0,0,1,10.683062398092334
1565,2025-06-19,bull,0,0.5916,1.472,2.261,42,4.5,51193.56,94,42.3,bull,1.0,1.4442787226366152,2.759609466810965,11.74,33.79,12.17,42.3,-2.700000000000003,1,0,0,10.843369021866474
1566,2025-08-05,bull,1,0.5419,0.563,2.071,37,4.1,107655.85,42,51.8,bull,1.0,1.4591362760417153,2.713838478782301,13.45,24.71,10.04,51.8,10.799999999999997,1,0,0,11.586694844093513
1567,2025-06-10,bull,1,0.5023,4.635,1.802,25,4.0,57838.09,46,43.6,bull,1.1515127295227057,1.487031516907071,2.736604479902107,14.5,33.44,8.46,43.6,3.6000000000000014,1,0,0,10.96540283415739
1568,2025-04-30,bull,1,0.5056,4.175,2.258,63,5.0,76642.62,118,44.1,bull,1.0,1.6002937706753857,2.683082704853615,18.51,28.18,9.21,44.1,-5.899999999999999,1,0,0,11.246908597864179
1569,2024-11-24,bear,0,0.0803,0.436,-2.153,43,4.9,23772.31,118,50.2,bear,1.2166606031747391,1.6842055835036294,2.831558725148008,13.6,29.77,6.43,50.2,1.2000000000000028,0,1,0,10.076276736953433
1570,2024-05-27,bear,0,0.217,1.466,-0.949,36,9.2,10616.92,56,74.8,bear,2.0906395077794637,1.8409098768962964,2.5055216301277774,5.97,15.75,3.48,74.8,-17.200000000000003,0,1,0,9.270204233899944
1571,2025-02-05,bear,0,0.0929,1.65,-2.466,66,4.7,48061.31,6,43.3,bear,2.1801754649372294,1.5999755052242248,2.748196427280253,14.67,35.04,7.0,43.3,-3.700000000000003,0,1,0,10.780232766513652
1572,2026-03-05,volatile,0,0.1702,-1.396,-0.146,23,6.2,151996.79,81,63.8,volatile,2.550307403382268,1.6016928968143826,2.8672147432500488,7.89,21.64,6.67,63.8,1.7999999999999972,0,0,1,11.931614681184364
1573,2025-10-13,volatile,0,0.3001,3.033,-0.803,46,4.3,19000.06,86,32.9,volatile,2.353000612885608,1.4667840670169812,2.7706801931711995,11.51,39.07,16.51,32.9,-10.100000000000001,0,0,1,9.852197416038328
1574,2025-11-15,bull,1,0.3444,3.513,2.258,30,4.3,17535.38,109,40.3,bull,1.0,1.525088041707369,2.795724180180764,24.9,27.49,7.31,40.3,-2.700000000000003,1,0,0,9.771975833283294
1575,2025-10-31,bull,0,0.2868,-0.636,1.692,28,2.1,123132.87,113,34.2,bull,1.0,1.468042741107812,2.775707448614589,23.44,30.65,11.71,34.2,13.200000000000003,1,0,0,11.721019295213397
1576,2026-04-09,bear,1,0.05,-4.196,-2.981,23,2.4,22988.62,75,29.3,bear,1.5076718966443747,1.6963678035849878,2.8689112875033973,19.88,43.17,7.65,29.3,5.300000000000001,0,1,0,10.042754589857285
1577,2024-08-15,bull,1,0.4235,3.68,1.729,31,3.1,24087.3,13,28.7,bull,1.0,1.833689676812857,2.579105965001653,16.34,43.2,11.76,28.7,-2.3000000000000007,1,0,0,10.089440009626397
1578,2025-10-17,bear,0,0.1496,0.924,-1.435,72,5.9,25005.62,30,37.7,bear,1.3198535285884905,1.4208573975563763,2.759547523849873,12.73,39.77,9.81,37.7,-21.299999999999997,0,1,0,10.126855878586603
1579,2024-04-02,bull,0,0.7048,1.424,2.877,45,7.7,34030.72,86,45.7,bull,1.0,1.9693549531576875,2.4770204766999364,9.21,35.13,9.96,45.7,-31.299999999999997,1,0,0,10.435018925073068
1580,2024-08-31,volatile,0,0.0556,0.436,-2.142,74,1.9,7527.83,73,39.9,volatile,2.407442937603798,1.8095998479737716,2.598660734886831,9.45,38.94,11.71,39.9,20.9,0,0,1,8.926362098651039
1581,2024-02-27,bull,1,0.4708,1.368,2.337,36,4.4,21176.77,52,43.3,bull,1.0,1.862089777664756,2.466461703306007,14.75,29.44,12.5,43.3,-0.7000000000000028,1,0,0,9.960660105165012
1582,2025-02-08,bear,0,0.0516,1.208,-2.999,62,2.8,45723.52,48,24.9,bear,2.0159897016325115,1.595676064185852,2.743994930606659,23.0,41.11,10.99,24.9,-3.1000000000000014,0,1,0,10.730368105321343
1583,2024-06-02,bear,1,0.0991,-2.212,-2.473,26,5.0,45398.66,85,47.8,bear,1.762853991659361,1.8538831865784005,2.4937361969773097,11.67,28.48,12.05,47.8,-2.200000000000003,0,1,0,10.72323786817535
1584,2025-01-01,volatile,1,0.5474,1.072,0.426,27,7.7,115611.77,51,56.3,volatile,3.0758406864300536,1.616573661870598,2.82573147970163,12.13,26.07,5.51,56.3,-20.700000000000003,0,0,1,11.657993046646451
1585,2024-05-28,bear,0,0.1051,4.098,-2.313,22,4.6,228523.02,19,39.6,bear,2.2382973991228483,1.824682203593631,2.507430239008181,13.14,37.31,9.95,39.6,-6.399999999999999,0,1,0,12.339392228224556
1586,2024-03-03,bull,1,0.6166,3.98,2.091,69,5.4,164799.27,117,40.3,bull,1.0,1.8954209183556272,2.4657580753483748,24.56,27.85,7.29,40.3,-13.700000000000003,1,0,0,12.012483466836047
1587,2025-03-21,bear,0,0.2234,2.125,-0.55,57,8.4,90640.13,42,57.5,bear,1.0,1.6588738908709757,2.721062968299677,14.25,19.69,8.56,57.5,-26.5,0,1,0,11.414652329946225
1588,2025-01-22,bear,1,0.1325,2.494,-2.213,61,6.4,31296.62,34,38.0,bear,1.891458103230881,1.6024486351031575,2.7819870696874185,23.81,31.09,7.1,38.0,-26.0,0,1,0,10.351265383476758
1589,2025-01-27,bear,0,0.0923,1.086,-2.476,71,4.0,19475.86,9,25.2,bear,1.601688121263363,1.6054815108704048,2.7754901178620948,18.46,39.13,17.21,25.2,-14.8,0,1,0,9.876931028942396
1590,2024-11-26,bear,0,0.2726,0.776,-2.477,39,5.8,36970.61,56,58.8,bear,1.8499998322148667,1.658816948350391,2.828699062447257,10.35,23.72,7.12,58.8,0.7999999999999972,0,1,0,10.517878551659312
1591,2025-01-21,volatile,0,0.1422,-0.529,-0.929,60,3.8,65223.74,118,28.7,volatile,2.5505565835503465,1.6069054306636894,2.789716552663998,20.82,42.54,7.94,28.7,-9.3,0,0,1,11.085578792072075
1592,2024-02-05,volatile,0,0.277,-0.073,-0.452,48,6.3,82614.28,20,58.4,volatile,3.3704334695909344,1.8432850191262715,2.497312933633894,10.27,26.06,5.27,58.4,-4.600000000000001,0,0,1,11.321937825922742
1593,2025-03-21,bear,0,0.1078,-2.431,-1.454,50,6.5,67716.54,30,63.2,bear,1.0,1.6588738908709757,2.721062968299677,14.4,16.72,5.68,63.2,-1.7999999999999972,0,1,0,11.123085742207003
1594,2026-02-03,volatile,0,0.05,1.626,-1.315,57,2.8,32171.12,22,29.7,volatile,2.43960752390207,1.5046643285910903,2.8724482154678084,29.05,32.46,8.79,29.7,1.6999999999999993,0,0,1,10.378824434672115
1595,2024-06-01,bear,0,0.1029,-1.299,-1.475,46,5.9,79766.77,12,48.9,bear,1.8254304519295963,1.845026330041873,2.4744462446601925,12.34,30.55,8.21,48.9,-10.100000000000001,0,1,0,11.286862280672564
1596,2024-06-05,bear,0,0.2498,1.93,-2.189,23,5.3,128139.21,72,48.2,bear,1.3637938305847284,1.8934075677751283,2.508920798235024,18.24,23.38,10.18,48.2,-4.799999999999997,0,1,0,11.760872530042121
1597,2025-12-07,bear,1,0.1969,-1.577,-2.151,25,6.6,87567.08,36,52.9,bear,1.5783563195179764,1.4333625970539403,2.784189112104918,8.16,27.86,11.08,52.9,-13.100000000000001,0,1,0,11.380160407207553
1598,2025-04-10,bear,1,0.2792,-0.557,-1.419,48,7.2,35171.34,90,70.0,bear,1.561859447789533,1.59588338109563,2.726680303676664,8.72,14.43,6.86,70.0,-2.0,0,1,0,10.467986825396183
1599,2024-09-11,bull,1,0.5513,3.3,2.724,52,6.5,15774.52,48,70.5,bull,1.0633490210522882,1.8597788930446213,2.6367865282211045,6.6,17.46,5.44,70.5,5.5,1,0,0,9.666151259054242
1600,2025-12-11,bear,0,0.05,2.637,-2.726,60,4.9,15404.77,76,55.9,bear,1.247844915255104,1.4424001115055782,2.809108983128078,14.51,22.15,7.44,55.9,6.899999999999999,0,1,0,9.64243248070185
1601,2024-11-09,volatile,0,0.2642,2.489,-0.247,52,7.4,18375.66,11,44.6,volatile,2.03212400487484,1.784766619423785,2.8365203291221373,16.77,27.13,11.5,44.6,-29.4,0,0,1,9.818782241803335
1602,2025-07-08,volatile,0,0.1726,0.447,-1.231,31,3.8,46961.12,40,33.1,volatile,2.509701334876953,1.4233675179084653,2.736506627451215,18.77,39.52,8.61,33.1,-4.899999999999999,0,0,1,10.757075304302749
1603,2025-05-27,volatile,0,0.1281,-0.899,-0.813,41,2.9,61071.69,50,30.3,volatile,2.022229640629736,1.5166484480401483,2.706684289880011,18.42,34.89,16.39,30.3,1.3000000000000007,0,0,1,11.019803698996231
1604,2024-06-27,bear,0,0.05,1.734,-3.138,45,1.0,8826.09,8,20.7,bear,2.64636943331926,1.836469945030852,2.5560380680556816,21.65,43.17,14.49,20.7,10.7,0,1,0,9.085467386922302
1605,2025-11-16,bull,1,0.5282,1.489,2.366,74,5.4,21938.64,50,34.0,bull,1.0,1.513370458188536,2.796551837499913,15.0,42.35,8.65,34.0,-20.0,1,0,0,9.996004744670012
1606,2025-07-20,bear,0,0.1281,-1.822,-2.339,50,3.9,46317.98,56,23.4,bear,1.0,1.4749119789020848,2.734424887268832,15.97,44.08,16.55,23.4,-15.600000000000001,0,1,0,10.743285501624099
1607,2024-07-31,bear,0,0.1124,1.37,-2.372,55,6.3,14769.51,49,64.6,bear,1.71540008207301,1.8357498783383768,2.5972947639300554,12.03,18.19,5.18,64.6,1.5999999999999943,0,1,0,9.600320199619661
