user_id,asset_class,allocation_pct
893.0,equity,44.1
893.0,bonds,31.32
893.0,cash,11.27
893.0,alternatives,13.31
894.0,equity,34.7
894.0,bonds,40.06
894.0,cash,9.2
894.0,alternatives,16.04
895.0,equity,66.9
895.0,bonds,20.67
895.0,cash,7.86
895.0,alternatives,4.57
896.0,equity,42.3
896.0,bonds,34.96
896.0,cash,5.84
896.0,alternatives,16.91
897.0,equity,71.7
897.0,bonds,13.23
897.0,cash,7.07
897.0,alternatives,8.01
898.0,equity,65.8
898.0,bonds,20.41
898.0,cash,6.64
898.0,alternatives,7.15
899.0,equity,31.4
899.0,bonds,43.24
899.0,cash,7.27
899.0,alternatives,18.1
900.0,equity,34.7
900.0,bonds,39.28
900.0,cash,12.94
900.0,alternatives,13.08
901.0,equity,61.7
901.0,bonds,23.73
901.0,cash,8.3
901.0,alternatives,6.27
902.0,equity,41.4
902.0,bonds,32.05
902.0,cash,6.48
902.0,alternatives,20.06
903.0,equity,59.1
903.0,bonds,25.84
903.0,cash,8.77
903.0,alternatives,6.28
904.0,equity,46.0
904.0,bonds,28.15
904.0,cash,13.37
904.0,alternatives,12.48
905.0,equity,54.0
905.0,bonds,23.56
905.0,cash,7.16
905.0,alternatives,15.28
906.0,equity,36.2
906.0,bonds,41.15
906.0,cash,12.77
906.0,alternatives,9.88
907.0,equity,54.6
907.0,bonds,28.41
907.0,cash,10.59
907.0,alternatives,6.4
908.0,equity,27.7
908.0,bonds,40.29
908.0,cash,10.13
908.0,alternatives,21.88
909.0,equity,44.1
909.0,bonds,34.63
909.0,cash,9.8
909.0,alternatives,11.47
910.0,equity,51.1
910.0,bonds,27.52
910.0,cash,8.86
910.0,alternatives,12.51
911.0,equity,34.6
911.0,bonds,29.56
911.0,cash,6.99
911.0,alternatives,28.85
912.0,equity,59.6
912.0,bonds,23.16
912.0,cash,8.85
912.0,alternatives,8.39
913.0,equity,47.4
913.0,bonds,28.48
913.0,cash,6.76
913.0,alternatives,17.36
914.0,equity,47.8
914.0,bonds,27.74
914.0,cash,11.24
914.0,alternatives,13.23
915.0,equity,61.8
915.0,bonds,18.02
915.0,cash,7.03
915.0,alternatives,13.15
916.0,equity,60.1
916.0,bonds,23.56
916.0,cash,6.48
916.0,alternatives,9.86
917.0,equity,52.9
917.0,bonds,26.86
917.0,cash,10.95
917.0,alternatives,9.29
918.0,equity,50.9
918.0,bonds,24.18
918.0,cash,5.9
918.0,alternatives,19.01
919.0,equity,45.3
919.0,bonds,25.28
919.0,cash,11.43
919.0,alternatives,17.99
920.0,equity,54.1
920.0,bonds,28.92
920.0,cash,9.34
920.0,alternatives,7.63
921.0,equity,50.7
921.0,bonds,31.81
921.0,cash,10.17
921.0,alternatives,7.32
922.0,equity,45.6
922.0,bonds,27.62
922.0,cash,7.53
922.0,alternatives,19.26
923.0,equity,52.9
923.0,bonds,27.48
923.0,cash,9.48
923.0,alternatives,10.14
924.0,equity,32.3
924.0,bonds,37.56
924.0,cash,12.12
924.0,alternatives,18.02
925.0,equity,56.3
925.0,bonds,23.31
925.0,cash,6.66
925.0,alternatives,13.73
926.0,equity,38.7
926.0,bonds,35.36
926.0,cash,13.0
926.0,alternatives,12.94
927.0,equity,35.1
927.0,bonds,39.76
927.0,cash,9.49
927.0,alternatives,15.65
928.0,equity,86.8
928.0,bonds,8.2
928.0,cash,1.92
928.0,alternatives,3.08
929.0,equity,64.9
929.0,bonds,17.94
929.0,cash,7.75
929.0,alternatives,9.41
930.0,equity,52.0
930.0,bonds,30.91
930.0,cash,11.51
930.0,alternatives,5.58
931.0,equity,47.8
931.0,bonds,24.65
931.0,cash,7.48
931.0,alternatives,20.07
932.0,equity,68.9
932.0,bonds,18.72
932.0,cash,6.87
932.0,alternatives,5.51
933.0,equity,75.1
933.0,bonds,13.72
933.0,cash,2.55
933.0,alternatives,8.63
934.0,equity,65.4
934.0,bonds,19.04
934.0,cash,3.62
934.0,alternatives,11.94
935.0,equity,40.5
935.0,bonds,30.12
935.0,cash,11.81
935.0,alternatives,17.56
936.0,equity,73.1
936.0,bonds,12.83
936.0,cash,5.56
936.0,alternatives,8.51
937.0,equity,60.8
937.0,bonds,22.51
937.0,cash,6.45
937.0,alternatives,10.24
938.0,equity,55.2
938.0,bonds,23.49
938.0,cash,10.63
938.0,alternatives,10.68
939.0,equity,38.9
939.0,bonds,34.25
939.0,cash,14.26
939.0,alternatives,12.59
940.0,equity,37.7
940.0,bonds,33.17
940.0,cash,11.79
940.0,alternatives,17.34
941.0,equity,47.9
941.0,bonds,33.39
941.0,cash,6.18
941.0,alternatives,12.53
942.0,equity,48.7
942.0,bonds,25.78
942.0,cash,12.18
942.0,alternatives,13.33
943.0,equity,66.2
943.0,bonds,18.06
943.0,cash,4.76
943.0,alternatives,10.98
944.0,equity,44.1
944.0,bonds,36.31
944.0,cash,6.45
944.0,alternatives,13.15
945.0,equity,19.2
945.0,bonds,46.24
945.0,cash,17.63
945.0,alternatives,16.93
946.0,equity,56.3
946.0,bonds,26.54
946.0,cash,7.27
946.0,alternatives,9.89
947.0,equity,42.5
947.0,bonds,26.38
947.0,cash,13.0
947.0,alternatives,18.12
948.0,equity,53.5
948.0,bonds,28.39
948.0,cash,6.31
948.0,alternatives,11.8
949.0,equity,34.2
949.0,bonds,34.09
949.0,cash,11.64
949.0,alternatives,20.07
950.0,equity,57.0
950.0,bonds,20.33
950.0,cash,9.59
950.0,alternatives,13.08
951.0,equity,61.6
951.0,bonds,24.36
951.0,cash,5.62
951.0,alternatives,8.42
952.0,equity,57.1
952.0,bonds,27.23
952.0,cash,9.44
952.0,alternatives,6.22
953.0,equity,46.5
953.0,bonds,31.86
953.0,cash,13.13
953.0,alternatives,8.51
954.0,equity,50.3
954.0,bonds,25.59
954.0,cash,11.8
954.0,alternatives,12.31
955.0,equity,55.8
955.0,bonds,20.76
955.0,cash,7.59
955.0,alternatives,15.85
956.0,equity,57.8
956.0,bonds,23.65
956.0,cash,5.0
956.0,alternatives,13.55
957.0,equity,57.6
957.0,bonds,25.33
957.0,cash,7.26
957.0,alternatives,9.81
958.0,equity,43.5
958.0,bonds,30.57
958.0,cash,10.58
958.0,alternatives,15.35
959.0,equity,52.8
959.0,bonds,22.51
959.0,cash,6.14
959.0,alternatives,18.55
960.0,equity,86.8
960.0,bonds,6.42
960.0,cash,3.2
960.0,alternatives,3.58
961.0,equity,45.3
961.0,bonds,33.07
961.0,cash,9.81
961.0,alternatives,11.81
962.0,equity,34.6
962.0,bonds,38.06
962.0,cash,12.92
962.0,alternatives,14.43
963.0,equity,50.3
963.0,bonds,24.97
963.0,cash,5.62
963.0,alternatives,19.11
964.0,equity,65.4
964.0,bonds,19.41
964.0,cash,4.83
964.0,alternatives,10.36
965.0,equity,28.8
965.0,bonds,44.48
965.0,cash,9.64
965.0,alternatives,17.08
966.0,equity,44.8
966.0,bonds,31.16
966.0,cash,9.0
966.0,alternatives,15.04
967.0,equity,49.6
967.0,bonds,30.17
967.0,cash,12.23
967.0,alternatives,8.0
968.0,equity,50.6
968.0,bonds,26.3
968.0,cash,5.27
968.0,alternatives,17.84
969.0,equity,43.1
969.0,bonds,33.13
969.0,cash,6.79
969.0,alternatives,16.98
970.0,equity,76.4
970.0,bonds,11.11
970.0,cash,4.7
970.0,alternatives,7.78
971.0,equity,58.6
971.0,bonds,19.48
971.0,cash,4.94
971.0,alternatives,16.98
972.0,equity,79.4
972.0,bonds,11.08
972.0,cash,3.46
972.0,alternatives,6.06
973.0,equity,49.0
973.0,bonds,32.27
973.0,cash,7.21
973.0,alternatives,11.52
974.0,equity,43.3
974.0,bonds,30.06
974.0,cash,11.69
974.0,alternatives,14.95
975.0,equity,45.0
975.0,bonds,33.85
975.0,cash,8.38
975.0,alternatives,12.77
976.0,equity,18.7
976.0,bonds,46.85
976.0,cash,15.74
976.0,alternatives,18.71
977.0,equity,53.7
977.0,bonds,23.64
977.0,cash,5.45
977.0,alternatives,17.2
978.0,equity,75.8
978.0,bonds,14.19
978.0,cash,3.39
978.0,alternatives,6.61
979.0,equity,43.1
979.0,bonds,29.23
979.0,cash,10.58
979.0,alternatives,17.1
980.0,equity,59.3
980.0,bonds,19.62
980.0,cash,5.54
980.0,alternatives,15.53
981.0,equity,39.4
981.0,bonds,32.68
981.0,cash,14.05
981.0,alternatives,13.88
982.0,equity,43.1
982.0,bonds,34.39
982.0,cash,8.4
982.0,alternatives,14.11
983.0,equity,65.4
983.0,bonds,17.66
983.0,cash,8.58
983.0,alternatives,8.36
984.0,equity,86.7
984.0,bonds,7.72
984.0,cash,2.7
984.0,alternatives,2.88
985.0,equity,62.7
985.0,bonds,17.2
985.0,cash,4.32
985.0,alternatives,15.79
986.0,equity,57.0
986.0,bonds,21.88
986.0,cash,9.73
986.0,alternatives,11.39
987.0,equity,43.1
987.0,bonds,35.97
987.0,cash,7.32
987.0,alternatives,13.61
988.0,equity,44.7
988.0,bonds,32.78
988.0,cash,12.78
988.0,alternatives,9.74
989.0,equity,33.2
989.0,bonds,41.8
989.0,cash,11.28
989.0,alternatives,13.72
990.0,equity,26.6
990.0,bonds,36.83
990.0,cash,17.87
990.0,alternatives,18.7
991.0,equity,37.1
991.0,bonds,31.78
991.0,cash,8.67
991.0,alternatives,22.44
992.0,equity,51.8
992.0,bonds,23.67
992.0,cash,8.67
992.0,alternatives,15.86
993.0,equity,35.8
993.0,bonds,30.27
993.0,cash,11.92
993.0,alternatives,22.02
994.0,equity,38.6
994.0,bonds,39.22
994.0,cash,10.79
994.0,alternatives,11.39
995.0,equity,55.4
995.0,bonds,28.68
995.0,cash,10.52
995.0,alternatives,5.4
996.0,equity,37.1
996.0,bonds,38.27
996.0,cash,12.03
996.0,alternatives,12.6
997.0,equity,42.2
997.0,bonds,36.19
997.0,cash,10.59
997.0,alternatives,11.02
998.0,equity,46.2
998.0,bonds,26.44
998.0,cash,12.85
998.0,alternatives,14.51
999.0,equity,43.0
999.0,bonds,31.37
999.0,cash,13.46
999.0,alternatives,12.16
1000.0,equity,43.0
1000.0,bonds,30.13
1000.0,cash,8.57
1000.0,alternatives,18.3
1001.0,equity,61.6
1001.0,bonds,23.16
1001.0,cash,7.49
1001.0,alternatives,7.74
1002.0,equity,26.3
1002.0,bonds,39.65
1002.0,cash,17.08
1002.0,alternatives,16.97
1003.0,equity,22.0
1003.0,bonds,43.16
1003.0,cash,7.95
1003.0,alternatives,26.89
1004.0,equity,45.8
1004.0,bonds,31.9
1004.0,cash,5.93
1004.0,alternatives,16.36
1005.0,equity,33.7
1005.0,bonds,36.21
1005.0,cash,8.54
1005.0,alternatives,21.55
1006.0,equity,58.3
1006.0,bonds,20.78
1006.0,cash,10.3
1006.0,alternatives,10.62
1007.0,equity,37.8
1007.0,bonds,29.4
1007.0,cash,13.29
1007.0,alternatives,19.51
1008.0,equity,42.1
1008.0,bonds,33.44
1008.0,cash,7.48
1008.0,alternatives,16.98
1009.0,equity,52.4
1009.0,bonds,30.32
1009.0,cash,6.2
1009.0,alternatives,11.08
1010.0,equity,39.4
1010.0,bonds,33.52
1010.0,cash,13.25
1010.0,alternatives,13.84
1011.0,equity,78.4
1011.0,bonds,13.02
1011.0,cash,3.2
1011.0,alternatives,5.39
1012.0,equity,45.9
1012.0,bonds,33.43
1012.0,cash,13.22
1012.0,alternatives,7.46
1013.0,equity,49.1
1013.0,bonds,27.73
1013.0,cash,10.07
1013.0,alternatives,13.1
1014.0,equity,78.9
1014.0,bonds,11.03
1014.0,cash,3.23
1014.0,alternatives,6.84
1015.0,equity,59.2
1015.0,bonds,22.19
1015.0,cash,5.29
1015.0,alternatives,13.32
1016.0,equity,50.5
1016.0,bonds,29.1
1016.0,cash,6.18
1016.0,alternatives,14.22
1017.0,equity,55.0
1017.0,bonds,20.3
1017.0,cash,7.47
1017.0,alternatives,17.24
1018.0,equity,49.1
1018.0,bonds,23.68
1018.0,cash,9.38
1018.0,alternatives,17.83
1019.0,equity,58.5
1019.0,bonds,22.99
1019.0,cash,5.0
1019.0,alternatives,13.5
1020.0,equity,46.6
1020.0,bonds,26.66
1020.0,cash,5.54
1020.0,alternatives,21.21
1021.0,equity,46.1
1021.0,bonds,30.66
1021.0,cash,7.76
1021.0,alternatives,15.48
1022.0,equity,36.0
1022.0,bonds,37.93
1022.0,cash,12.45
1022.0,alternatives,13.63
1023.0,equity,53.9
1023.0,bonds,24.19
1023.0,cash,4.76
1023.0,alternatives,17.15
1024.0,equity,67.2
1024.0,bonds,16.86
1024.0,cash,4.88
1024.0,alternatives,11.06
1025.0,equity,47.4
1025.0,bonds,27.17
1025.0,cash,12.78
1025.0,alternatives,12.65
1026.0,equity,56.4
1026.0,bonds,21.05
1026.0,cash,6.13
1026.0,alternatives,16.42
1027.0,equity,43.5
1027.0,bonds,34.83
1027.0,cash,13.49
1027.0,alternatives,8.18
1028.0,equity,43.4
1028.0,bonds,30.77
1028.0,cash,10.25
1028.0,alternatives,15.58
1029.0,equity,57.5
1029.0,bonds,19.57
1029.0,cash,9.4
1029.0,alternatives,13.52
1030.0,equity,60.5
1030.0,bonds,22.47
1030.0,cash,6.79
1030.0,alternatives,10.24
1031.0,equity,79.9
1031.0,bonds,10.26
1031.0,cash,3.35
1031.0,alternatives,6.49
1032.0,equity,37.8
1032.0,bonds,37.14
1032.0,cash,6.97
1032.0,alternatives,18.09
1033.0,equity,54.3
1033.0,bonds,25.2
1033.0,cash,4.81
1033.0,alternatives,15.7
1034.0,equity,75.7
1034.0,bonds,14.69
1034.0,cash,3.2
1034.0,alternatives,6.41
1035.0,equity,31.0
1035.0,bonds,43.52
1035.0,cash,11.83
1035.0,alternatives,13.66
1036.0,equity,73.1
1036.0,bonds,14.57
1036.0,cash,4.14
1036.0,alternatives,8.19
1037.0,equity,65.0
1037.0,bonds,19.36
1037.0,cash,5.27
1037.0,alternatives,10.36
1038.0,equity,56.3
1038.0,bonds,22.81
1038.0,cash,5.65
1038.0,alternatives,15.24
1039.0,equity,40.2
1039.0,bonds,31.04
1039.0,cash,13.26
1039.0,alternatives,15.5
1040.0,equity,64.4
1040.0,bonds,17.77
1040.0,cash,7.95
1040.0,alternatives,9.89
1041.0,equity,75.2
1041.0,bonds,15.43
1041.0,cash,4.96
1041.0,alternatives,4.41
1042.0,equity,33.1
1042.0,bonds,30.52
1042.0,cash,12.32
1042.0,alternatives,24.06
1043.0,equity,64.6
1043.0,bonds,21.83
1043.0,cash,5.48
1043.0,alternatives,8.09
1044.0,equity,57.0
1044.0,bonds,21.78
1044.0,cash,6.37
1044.0,alternatives,14.84
1045.0,equity,54.4
1045.0,bonds,24.38
1045.0,cash,5.04
1045.0,alternatives,16.18
1046.0,equity,47.6
1046.0,bonds,26.07
1046.0,cash,10.32
1046.0,alternatives,16.0
1047.0,equity,56.9
1047.0,bonds,23.47
1047.0,cash,5.91
1047.0,alternatives,13.72
1048.0,equity,60.5
1048.0,bonds,25.13
1048.0,cash,5.7
1048.0,alternatives,8.67
1049.0,equity,50.3
1049.0,bonds,23.65
1049.0,cash,6.46
1049.0,alternatives,19.59
1050.0,equity,52.5
1050.0,bonds,24.19
1050.0,cash,8.47
1050.0,alternatives,14.83
1051.0,equity,34.4
1051.0,bonds,30.39
1051.0,cash,14.97
1051.0,alternatives,20.24
1052.0,equity,22.8
1052.0,bonds,48.29
1052.0,cash,11.41
1052.0,alternatives,17.51
1053.0,equity,55.1
1053.0,bonds,27.17
1053.0,cash,8.53
1053.0,alternatives,9.2
1054.0,equity,51.5
1054.0,bonds,30.03
1054.0,cash,6.86
1054.0,alternatives,11.61
1055.0,equity,34.7
1055.0,bonds,37.35
1055.0,cash,7.24
1055.0,alternatives,20.7
1056.0,equity,41.6
1056.0,bonds,26.39
1056.0,cash,13.5
1056.0,alternatives,18.51
1057.0,equity,30.5
1057.0,bonds,35.37
1057.0,cash,11.59
1057.0,alternatives,22.54
1058.0,equity,50.1
1058.0,bonds,24.77
1058.0,cash,11.55
1058.0,alternatives,13.58
1059.0,equity,19.3
1059.0,bonds,42.52
1059.0,cash,10.24
1059.0,alternatives,27.94
1060.0,equity,30.8
1060.0,bonds,39.55
1060.0,cash,9.05
1060.0,alternatives,20.59
1061.0,equity,40.0
1061.0,bonds,30.13
1061.0,cash,12.06
1061.0,alternatives,17.82
1062.0,equity,61.4
1062.0,bonds,24.78
1062.0,cash,8.23
1062.0,alternatives,5.59
1063.0,equity,15.6
1063.0,bonds,40.08
1063.0,cash,12.4
1063.0,alternatives,31.93
1064.0,equity,65.5
1064.0,bonds,21.02
1064.0,cash,4.87
1064.0,alternatives,8.61
1065.0,equity,68.1
1065.0,bonds,19.08
1065.0,cash,5.45
1065.0,alternatives,7.38
1066.0,equity,71.8
1066.0,bonds,17.68
1066.0,cash,4.34
1066.0,alternatives,6.18
1067.0,equity,30.5
1067.0,bonds,44.27
1067.0,cash,11.2
1067.0,alternatives,14.04
1068.0,equity,36.9
1068.0,bonds,37.56
1068.0,cash,8.16
1068.0,alternatives,17.38
1069.0,equity,32.6
1069.0,bonds,37.49
1069.0,cash,9.88
1069.0,alternatives,20.04
1070.0,equity,27.1
1070.0,bonds,32.99
1070.0,cash,12.07
1070.0,alternatives,27.84
1071.0,equity,48.7
1071.0,bonds,24.85
1071.0,cash,12.51
1071.0,alternatives,13.94
1072.0,equity,69.0
1072.0,bonds,18.96
1072.0,cash,6.54
1072.0,alternatives,5.5
1073.0,equity,56.3
1073.0,bonds,23.63
1073.0,cash,6.07
1073.0,alternatives,14.0
1074.0,equity,37.7
1074.0,bonds,32.08
1074.0,cash,8.14
1074.0,alternatives,22.08
1075.0,equity,66.8
1075.0,bonds,18.6
1075.0,cash,7.36
1075.0,alternatives,7.24
1076.0,equity,19.4
1076.0,bonds,39.29
1076.0,cash,8.11
1076.0,alternatives,33.19
1077.0,equity,38.3
1077.0,bonds,29.31
1077.0,cash,10.44
1077.0,alternatives,21.95
1078.0,equity,38.5
1078.0,bonds,27.9
1078.0,cash,9.87
1078.0,alternatives,23.73
1079.0,equity,64.6
1079.0,bonds,16.72
1079.0,cash,4.11
1079.0,alternatives,14.57
1080.0,equity,47.1
1080.0,bonds,31.34
1080.0,cash,13.22
1080.0,alternatives,8.33
1081.0,equity,42.3
1081.0,bonds,28.21
1081.0,cash,7.76
1081.0,alternatives,21.73
1082.0,equity,31.1
1082.0,bonds,35.09
1082.0,cash,15.0
1082.0,alternatives,18.81
1083.0,equity,37.0
1083.0,bonds,34.72
1083.0,cash,11.69
1083.0,alternatives,16.58
1084.0,equity,52.5
1084.0,bonds,26.57
1084.0,cash,11.43
1084.0,alternatives,9.5
1085.0,equity,49.7
1085.0,bonds,22.99
1085.0,cash,6.22
1085.0,alternatives,21.09
1086.0,equity,39.9
1086.0,bonds,31.64
1086.0,cash,10.41
1086.0,alternatives,18.05
1087.0,equity,56.9
1087.0,bonds,20.38
1087.0,cash,10.08
1087.0,alternatives,12.64
1088.0,equity,55.9
1088.0,bonds,25.82
1088.0,cash,10.58
1088.0,alternatives,7.7
1089.0,equity,33.5
1089.0,bonds,42.44
1089.0,cash,11.76
1089.0,alternatives,12.3
1090.0,equity,52.7
1090.0,bonds,29.35
1090.0,cash,9.96
1090.0,alternatives,7.99
1091.0,equity,75.6
1091.0,bonds,12.74
1091.0,cash,4.85
1091.0,alternatives,6.81
1092.0,equity,24.2
1092.0,bonds,48.55
1092.0,cash,16.27
1092.0,alternatives,10.98
1093.0,equity,75.6
1093.0,bonds,14.44
1093.0,cash,3.25
1093.0,alternatives,6.71
1094.0,equity,14.4
1094.0,bonds,52.75
1094.0,cash,13.56
1094.0,alternatives,19.29
1095.0,equity,31.8
1095.0,bonds,39.2
1095.0,cash,13.75
1095.0,alternatives,15.24
1096.0,equity,30.5
1096.0,bonds,38.44
1096.0,cash,8.68
1096.0,alternatives,22.39
1097.0,equity,88.4
1097.0,bonds,6.84
1097.0,cash,1.59
1097.0,alternatives,3.17
1098.0,equity,35.3
1098.0,bonds,32.55
1098.0,cash,7.7
1098.0,alternatives,24.45
1099.0,equity,35.0
1099.0,bonds,37.31
1099.0,cash,7.64
1099.0,alternatives,20.05
1100.0,equity,43.9
1100.0,bonds,29.12
1100.0,cash,13.1
1100.0,alternatives,13.89
1101.0,equity,50.2
1101.0,bonds,26.92
1101.0,cash,11.66
1101.0,alternatives,11.22
1102.0,equity,37.3
1102.0,bonds,34.39
1102.0,cash,7.95
1102.0,alternatives,20.35
1103.0,equity,62.3
1103.0,bonds,22.69
1103.0,cash,5.77
1103.0,alternatives,9.24
1104.0,equity,14.9
1104.0,bonds,54.74
1104.0,cash,11.86
1104.0,alternatives,18.5
1105.0,equity,50.1
1105.0,bonds,30.66
1105.0,cash,8.69
1105.0,alternatives,10.55
1106.0,equity,45.3
1106.0,bonds,33.83
1106.0,cash,6.97
1106.0,alternatives,13.9
1107.0,equity,66.7
1107.0,bonds,19.21
1107.0,cash,3.9
1107.0,alternatives,10.2
1108.0,equity,76.6
1108.0,bonds,14.3
1108.0,cash,3.17
1108.0,alternatives,5.93
1109.0,equity,59.0
1109.0,bonds,21.96
1109.0,cash,8.13
1109.0,alternatives,10.91
1110.0,equity,53.6
1110.0,bonds,25.32
1110.0,cash,10.06
1110.0,alternatives,11.02
1111.0,equity,41.9
1111.0,bonds,34.14
1111.0,cash,6.95
1111.0,alternatives,17.01
1112.0,equity,63.4
1112.0,bonds,22.13
1112.0,cash,5.98
1112.0,alternatives,8.48
1113.0,equity,48.6
1113.0,bonds,29.27
1113.0,cash,6.81
1113.0,alternatives,15.32
1114.0,equity,31.0
1114.0,bonds,36.89
1114.0,cash,15.36
1114.0,alternatives,16.75
1115.0,equity,44.2
1115.0,bonds,35.45
1115.0,cash,13.44
1115.0,alternatives,6.92
1116.0,equity,75.6
1116.0,bonds,14.4
1116.0,cash,2.73
1116.0,alternatives,7.27
1117.0,equity,58.9
1117.0,bonds,22.13
1117.0,cash,5.3
1117.0,alternatives,13.67
1118.0,equity,82.0
1118.0,bonds,10.61
1118.0,cash,2.24
1118.0,alternatives,5.15
1119.0,equity,39.6
1119.0,bonds,38.99
1119.0,cash,7.8
1119.0,alternatives,13.61
1120.0,equity,62.3
1120.0,bonds,17.36
1120.0,cash,8.54
1120.0,alternatives,11.8
1121.0,equity,19.7
1121.0,bonds,39.38
1121.0,cash,8.32
1121.0,alternatives,32.6
1122.0,equity,39.1
1122.0,bonds,34.08
1122.0,cash,14.94
1122.0,alternatives,11.88
1123.0,equity,48.1
1123.0,bonds,26.13
1123.0,cash,8.37
1123.0,alternatives,17.4
1124.0,equity,48.8
1124.0,bonds,25.47
1124.0,cash,9.41
1124.0,alternatives,16.33
1125.0,equity,58.5
1125.0,bonds,21.35
1125.0,cash,7.83
1125.0,alternatives,12.31
1126.0,equity,27.5
1126.0,bonds,39.56
1126.0,cash,17.35
1126.0,alternatives,15.59
1127.0,equity,57.1
1127.0,bonds,25.05
1127.0,cash,8.68
1127.0,alternatives,9.16
1128.0,equity,69.3
1128.0,bonds,16.8
1128.0,cash,4.47
1128.0,alternatives,9.43
1129.0,equity,49.7
1129.0,bonds,25.79
1129.0,cash,8.83
1129.0,alternatives,15.67
1130.0,equity,17.7
1130.0,bonds,40.19
1130.0,cash,9.86
1130.0,alternatives,32.24
1131.0,equity,59.1
1131.0,bonds,21.45
1131.0,cash,4.89
1131.0,alternatives,14.56
1132.0,equity,45.2
1132.0,bonds,27.19
1132.0,cash,9.88
1132.0,alternatives,17.73
1133.0,equity,53.6
1133.0,bonds,28.21
1133.0,cash,6.2
1133.0,alternatives,11.98
1134.0,equity,63.0
1134.0,bonds,22.51
1134.0,cash,3.79
1134.0,alternatives,10.71
1135.0,equity,41.9
1135.0,bonds,37.73
1135.0,cash,10.32
1135.0,alternatives,10.05
1136.0,equity,31.4
1136.0,bonds,37.4
1136.0,cash,13.55
1136.0,alternatives,17.65
1137.0,equity,45.2
1137.0,bonds,29.87
1137.0,cash,8.83
1137.0,alternatives,16.1
1138.0,equity,68.6
1138.0,bonds,16.46
1138.0,cash,7.75
1138.0,alternatives,7.19
1139.0,equity,51.5
1139.0,bonds,30.18
1139.0,cash,8.51
1139.0,alternatives,9.81
1140.0,equity,25.1
1140.0,bonds,46.24
1140.0,cash,9.17
1140.0,alternatives,19.5
1141.0,equity,40.8
1141.0,bonds,32.91
1141.0,cash,9.92
1141.0,alternatives,16.37
1142.0,equity,50.7
1142.0,bonds,25.39
1142.0,cash,11.72
1142.0,alternatives,12.19
1143.0,equity,25.0
1143.0,bonds,46.24
1143.0,cash,17.7
1143.0,alternatives,11.06
1144.0,equity,23.1
1144.0,bonds,44.37
1144.0,cash,12.03
1144.0,alternatives,20.5
1145.0,equity,73.0
1145.0,bonds,16.24
1145.0,cash,3.14
1145.0,alternatives,7.62
1146.0,equity,63.6
1146.0,bonds,22.59
1146.0,cash,3.8
1146.0,alternatives,10.01
1147.0,equity,52.0
1147.0,bonds,29.45
1147.0,cash,9.87
1147.0,alternatives,8.68
1148.0,equity,44.4
1148.0,bonds,26.0
1148.0,cash,6.79
1148.0,alternatives,22.81
1149.0,equity,45.8
1149.0,bonds,29.29
1149.0,cash,7.86
1149.0,alternatives,17.05
1150.0,equity,51.4
1150.0,bonds,30.3
1150.0,cash,6.27
1150.0,alternatives,12.03
1151.0,equity,58.4
1151.0,bonds,22.19
1151.0,cash,5.79
1151.0,alternatives,13.62
1152.0,equity,15.6
1152.0,bonds,40.13
1152.0,cash,11.73
1152.0,alternatives,32.54
1153.0,equity,41.1
1153.0,bonds,36.64
1153.0,cash,12.21
1153.0,alternatives,10.05
1154.0,equity,52.6
1154.0,bonds,30.0
1154.0,cash,7.62
1154.0,alternatives,9.78
1155.0,equity,36.5
1155.0,bonds,31.63
1155.0,cash,6.6
1155.0,alternatives,25.27
1156.0,equity,47.8
1156.0,bonds,28.66
1156.0,cash,5.53
1156.0,alternatives,18.01
1157.0,equity,67.9
1157.0,bonds,14.47
1157.0,cash,6.12
1157.0,alternatives,11.51
1158.0,equity,37.8
1158.0,bonds,30.04
1158.0,cash,11.44
1158.0,alternatives,20.72
1159.0,equity,72.3
1159.0,bonds,15.64
1159.0,cash,5.78
1159.0,alternatives,6.28
1160.0,equity,75.6
1160.0,bonds,12.85
1160.0,cash,5.02
1160.0,alternatives,6.53
1161.0,equity,45.6
1161.0,bonds,28.46
1161.0,cash,6.24
1161.0,alternatives,19.7
1162.0,equity,41.5
1162.0,bonds,29.95
1162.0,cash,5.92
1162.0,alternatives,22.63
1163.0,equity,24.4
1163.0,bonds,41.01
1163.0,cash,15.96
1163.0,alternatives,18.63
1164.0,equity,35.7
1164.0,bonds,39.03
1164.0,cash,8.67
1164.0,alternatives,16.6
1165.0,equity,29.4
1165.0,bonds,33.26
1165.0,cash,9.02
1165.0,alternatives,28.31
1166.0,equity,43.0
1166.0,bonds,36.86
1166.0,cash,8.37
1166.0,alternatives,11.77
1167.0,equity,35.6
1167.0,bonds,34.51
1167.0,cash,7.17
1167.0,alternatives,22.72
1168.0,equity,57.1
1168.0,bonds,26.08
1168.0,cash,7.18
1168.0,alternatives,9.65
1169.0,equity,58.0
1169.0,bonds,19.63
1169.0,cash,7.18
1169.0,alternatives,15.19
1170.0,equity,47.7
1170.0,bonds,31.0
1170.0,cash,8.94
1170.0,alternatives,12.36
1171.0,equity,88.9
1171.0,bonds,7.15
1171.0,cash,2.56
1171.0,alternatives,1.39
1172.0,equity,66.8
1172.0,bonds,18.36
1172.0,cash,8.0
1172.0,alternatives,6.84
1173.0,equity,31.0
1173.0,bonds,42.25
1173.0,cash,10.71
1173.0,alternatives,16.04
1174.0,equity,49.0
1174.0,bonds,30.82
1174.0,cash,8.97
1174.0,alternatives,11.21
1175.0,equity,46.8
1175.0,bonds,29.68
